sample_id,language,origin,text,source_id,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
,en,gemini,"NEW YORK, December 3 (newratings.com) - The governing board of Calpers, the massive California public employees' retirement system, is set to kick off its search for a new president today following the departure of Sean Harrigan.",en_103,18.5,13.5,0.1388888888888889,5.388888888888889,0.9444444444444444,0.25
,en,gemini,"According to an ESPN report on Tuesday, the Denver Broncos will be without Quentin Griffin for the remainder of the year. The running back and primary kickoff returner suffered a season-ending injury, though the network did not cite specific sources for the news.",en_104,21.5,0.5,0.09302325581395349,5.1395348837209305,0.8837209302325582,0.32558139534883723
,en,gemini,"Best known for inventing logarithms, John Napier was a true polymath who also popularized the modern decimal point and famously argued that the reigning Pope was the Antichrist. Among his many pursuits, the versatile 16th-century Scottish mathematician devised an early system for automating binary arithmetic. By utilizing just a standard chessboard and a handful of counters, Napier created a rudimentary yet ingenious method to multiply, divide, and extract square roots using binary numbers.",en_105,24.333333333333332,5.185449728701348,0.1095890410958904,5.794520547945205,0.8356164383561644,0.2465753424657534
,en,gemini,"**MOSCOW, Sept. 16, 2004** — Investigators revealed that several firearms utilized by attackers in the tragic Russian school massacre were looted from law enforcement outposts during raids allegedly orchestrated by one of Chechnya’s most wanted rebel commanders.",en_106,18.5,16.5,0.10810810810810811,6.108108108108108,0.972972972972973,0.08108108108108109
,en,gemini,"**Sony Introduces Educational Robots** 
Humanoid technology is heading to the classroom to help spark student interest in STEM subjects.",en_107,19.0,0.0,0.05263157894736842,6.157894736842105,0.9473684210526315,0.2631578947368421
,en,gemini,"**IOC Launches Probe Into Jones Doping Allegations**

The International Olympic Committee (IOC) announced Tuesday that President Jacques Rogge has established a Disciplinary Commission to investigate doping claims made against Marion Jones. The panel will review statements broadcast last Friday on ABC's ""20/20"" by Victor Conte, the founder of the California-based BALCO laboratory.",en_108,26.0,5.0,0.057692307692307696,6.365384615384615,0.9615384615384616,0.15384615384615385
,en,gemini,"**A.I.G. Nears Settlement in U.S. Inquiries**
Insurance giant A.I.G. has reached a tentative deal to pay $126 million and submit to independent oversight to resolve federal probes into its sales practices.",en_109,4.0,6.48074069840786,0.2903225806451613,5.645161290322581,0.9354838709677419,0.1935483870967742
,en,gemini,"**Siemens Issues Safety Alert for 65-Series Mobile Phones**

German tech giant Siemens has issued a formal warning regarding its latest line of 65-series handsets, cautioning that a potential hardware defect could pose a physical injury risk to users during operation.",en_110,40.0,0.0,0.05,5.7,0.95,0.15
,en,gemini,"MILAN (Reuters) — The global boom in blockbuster video games and inexpensive internet calling is driving a surge in sales for Plantronics, the world’s top manufacturer of phone headsets said on Wednesday.",en_111,32.0,0.0,0.0625,5.40625,0.96875,0.3125
,en,gemini,"**LAGOS (Reuters)** – Militants clashing with government forces in southern Nigeria’s Port Harcourt region plan to expand their armed campaign across the entire oil-rich delta, a rebel commander announced Sunday, aiming to push for sweeping political changes or complete independence.",en_112,40.0,0.0,0.075,6.125,0.975,0.2
,en,gemini,"Manchester United brought Arsenal's historic 49-match unbeaten Premier League streak to a halt on Sunday, securing a hard-fought 2-0 victory over their fierce rivals in a fiery clash at Old Trafford.",en_113,31.0,0.0,0.06451612903225806,5.451612903225806,0.9354838709677419,0.1935483870967742
,en,gemini,"**BHP to Boost Pilbara Capacity**

Mining giant BHP Billiton has revealed plans for another major expansion of its Pilbara operations to satisfy ongoing Asian market demand. Backed by a $780 million investment under its Rapid Growth Project, the company will significantly increase its overall production capacity.",en_114,23.0,3.0,0.06521739130434782,5.826086956521739,0.9130434782608695,0.13043478260869565
,en,gemini,"**JAKARTA (AFP)** — Indonesian President Susilo Bambang Yudhoyono has officially prolonged the civil emergency in the separatist-plagued province of Aceh for another six months, while vowing to resolve the bloody insurgency independently without international intervention.",en_115,35.0,0.0,0.05714285714285714,6.828571428571428,0.9428571428571428,0.2
,en,gemini,"**Back to Earth for Rooney**

Following a fairytale debut, Wayne Rooney was given a stark introduction to the realities of Manchester United yesterday. The 18-year-old striker might well have been forgiven for assuming that life at Old Trafford would be an uninterrupted dream.",en_116,21.5,1.5,0.06976744186046512,5.441860465116279,0.9302325581395349,0.2558139534883721
,en,gemini,**(AP) ST. LOUIS** — Punter Sean Landeta has lost his job with the St. Louis Rams following a series of struggles by the team's special teams unit.,en_117,9.0,4.96655480858378,0.1111111111111111,4.481481481481482,0.9629629629629629,0.18518518518518517
,en,gemini,"**Ford Shakeup Follows Signs of Recovery as Two Top Executives Depart**

Two of Ford Motor Company’s highest-ranking executives are stepping down following retirements that signal the automaker's severe financial crisis has eased, even as significant hurdles persist.",en_118,37.0,0.0,0.05405405405405406,6.216216216216216,0.918918918918919,0.10810810810810811
,en,gemini,HISTORIC SERIES TRIUMPH FOR AUSTRALIA Australia secured their first Test series victory on Indian soil in 35 years following a crushing 342-run triumph during the third Test in Nagpur.,en_119,29.0,0.0,0.034482758620689655,5.379310344827586,0.9310344827586207,0.20689655172413793
,de,gemini,"Hier ist eine inhaltlich identische, sprachlich natürliche und im Umfang vergleichbare Nachrichtenfassung:

Mit einer grundlegenden Rede hat der britische Premier David Cameron in London den entscheidenden Schlagabtausch über den EU-Verbleib seines Landes eröffnet. Vor dem Forschungsinstitut Chatham House nannte er am Dienstag vier zentrale Bedingungen für einen Verbleib in der Gemeinschaft: Neben mehr Flexibilität für die EU und Sonderrechten für Nicht-Euroländer fordert London vor allem Einschränkungen bei den Sozialleistungen für Zuwanderer aus anderen Mitgliedstaaten. Zwar betonte der Konservative, er wolle die EU-Mitgliedschaft langfristig sichern, schloss einen Austritt jedoch ausdrücklich nicht aus. Die geforderten Reformen nannte er vorteilhaft für ganz Europa. 

In seiner knapp dreiviertelstündigen Ansprache unterstrich Cameron die Rolle der 28er-Runde für die Sicherheit des Kontinents und verglich die EU mit Institutionen wie der Nato. Als zweitgrößte Wirtschaftsmacht und drittgrößter Nettozahler könne Großbritannien erwarten, dass auf seine Sorgen eingegangen werde. Angesichts globaler Krisen wie dem Ukraine-Konflikt, der Euro- und Flüchtlingskrise sowie dem Terror des IS sei die europäische Zusammenarbeit wichtiger denn je, so Cameron. 

Die Rede und ein parallel verschickter Brief an EU-Ratspräsident Donald Tusk bilden das Fundament für die anstehenden Verhandlungen bis zum EU-Gipfel im Dezember. In London wird spekuliert, dass es bei einer Einigung bereits im kommenden Juni zum versprochenen Referendum kommen könnte. Die britischen Kernforderungen umfassen neben dem Abschied vom Ziel einer „immer engeren Union“ und dem Schutz der Euro-Außenseiter vor allem eine vierjährige Wartezeit für EU-Ausländer beim Bezug britischer Sozialhilfen.

Die Reaktionen in der britischen Heimat waren geteilt und machten deutlich, dass Cameron innenpolitisch mindestens ebenso harte Kämpfe bevorstehen wie in Brüssel. EU-Gegner aus den eigenen Reihen taten die Forderungen als unzureichend ab, während die Labour-Opposition signalisierte, den geplanten Kurs bei den Sozialleistungen mitzutragen. Die Brexit-Kampagne „Vote Leave“ versuchte unterdessen, den Auftritt des Premiers mit Störaktionen zu begleiten. 

Aus Brüssel kam umgehend Gegenwind: Die EU-Kommission stufte Camerons Vorstoß als hochproblematisch ein, insbesondere die Einschränkung der Freizügigkeit für Arbeitnehmer. Zustimmung gilt hingegen als wahrscheinlich bei der Aufwertung nationaler Parlamente. Bundeskanzlerin Angela Merkel zeigte sich optimistisch, dass sich für alle Streitpunkte Kompromisse finden lassen werden, vermied jedoch inhaltliche Details.",de_0,21.3125,7.974324030913216,0.0967741935483871,6.75366568914956,0.7390029325513197,0.16715542521994134
,de,gemini,"**Wien** – Trotz des Dieselskandals blickt Europas größter VW-Händler, die Porsche Holding Salzburg, auf ein starkes Geschäftsjahr zurück. „Für uns war das ein sehr gutes Jahr“, betonte Holding-Sprecher Alain Favey in Wien. Während das Geschäft in Österreich auf hohem Niveau stabil blieb und ein Marktanteil von 35 Prozent gehalten werden konnte, verlief die Entwicklung in Zentral- und Südosteuropa sogar besonders erfreulich. Den Rekordwert aus dem Jahr 2011 wird man zwar verfehlen, Grund zur Sorge gebe es laut Favey jedoch nicht – vor allem dank vier Konzernmarken unter den Top Ten. 

Besonders glänzen konnten die Porsche-Verkäufer, die ein Absatzplus von 22 Prozent auf voraussichtlich 1235 Neuzulassungen verzeichnen. Konkrete Finanzzahlen nannte der Sprecher zwar nicht, sprach aber von einem glänzenden Jahr für die Händler. Ganz anders stellt sich die Situation europaweit dar: Laut ACEA-Zahlen sank der VW-Marktanteil im November um 2,3 Prozentpunkte auf 24,3 Prozent.

Großes Augenmerk liegt derzeit auf der Bewältigung der Abgasaffäre. Rund 7000 Mitarbeiter sind in die Abwicklung eingebunden, wobei sämtliche Kosten von der Volkswagen AG getragen werden und die Bilanzen der Holding daher nicht belasten. Die ersten Anschreiben an die rund 388.000 betroffenen österreichischen Halter wurden bereits verschickt. Die Rückruf- und Umrüstwellen starten Ende Jänner mit den 2,0-Liter-TDI-Motoren (inklusive Software-Update), gefolgt von den 1,2-Liter-Varianten im August. Ab Ende September sind schließlich die 1,6-Liter-TDI an der Reihe, bei denen neben Software auch Hardware getauscht werden muss. Dieser Eingriff soll laut Favey maximal eine Stunde dauern; für Ersatzmobilität wird gesorgt. Den Mehraufwand für die Händler beziffert er auf überschaubare vier Prozent.

Deutlich lieber richtet Favey den Blick jedoch auf das Jahr 2016. Flankiert von niedrigen Zinsen und günstigen Ölpreisen soll der Markt weiter angekurbelt werden. Zudem setzt der Konzern verstärkt auf Elektromobilität: Mit dem Marktstart des e-Golf im kommenden Jahr soll ein Modell angeboten werden, das – alle Förderungen eingerechnet – exakt so viel kostet wie ein vergleichbarer Diesel.",de_1,17.22222222222222,7.605228870510046,0.11974110032362459,6.029126213592233,0.7378640776699029,0.18770226537216828
