text,language,origin
"**Mehr Hilfsbereitschaft, aber weniger Missionsdrang – das will die Kirche, heißt es aus einer aktuellen Umfrage**

Linz – Die aktuelle Befragung des Linzer Market‑Instituts zeigt ein verändertes Bild vom Verhältnis der Österreicher zur Kirche. Während das soziale Engagement für benachteiligte Menschen, Obdachlose und Flüchtlinge immer stärker gefordert wird, lässt das Interesse an der Bekehrung Andersgläubiger nach.  

Die Mehrheit der Befragten sieht das Osterfest nicht als ein ursprünglich heidnisches Fest: Nur ein Fünftel der Teilnehmer hält diese Ansicht, während 50 % sie ausdrücklich ablehnen. Der Osterhase, einst ein Symbol für Fruchtbarkeit, das von der Kirche zu einer Christus‑Metapher um",de,gpt_oss_groq
"**ORF beschließt Anleihe für Teilfinanzierung des Küniglberg‑Standorts – Budget 2016 bleibt knifflig**  

Wien – Der ORF steht im Jahr 2016 vor einem der anspruchsvollsten Haushalte der letzten Jahre, erklärte Finanzdirektor Richard Grasl nach der Sitzung des Stiftungsrats am Donnerstag. Rückstellungen wegen der Klage des Zentralbetriebsrats, steuerliche Änderungen und die Kosten des Frühfernsehens belasten das Budget zusätzlich.  

Trotz dieser Belastungen hat der Stiftungsrat mit überwältigender Mehrheit die Emission einer ORF‑Anleihe beschlossen. Die Anleihe wird im Rahmen einer Privatplatzierung an Groß‑ und institutionelle Investoren angeboten und dient",de,gpt_oss_groq
"**Krähen stibitzen Gummibegrenzung von Autoscheibenwischern**  
*Tokio* – In Japan hat ein ungewöhnlicher Fall von Vandalismus die Polizei zu einem Sonder-Einsatz veranlasst. In der Stadt Matsue meldeten zahlreiche Bürger wiederholt, dass ihre Autoscheibenwischer beschädigt worden seien, berichtete die Tageszeitung *Yomiuri Shimbun* am Mittwoch. Daraufhin wurden rund 50 Polizeikräfte mobilisiert, um die Vorfälle zu untersuchen und die betroffenen Straßen rund um die Uhr zu überwachen.  

Dank Aufnahmen aus Überwachungskameras konnten die Verantwortlichen schließlich identifiziert werden: Krähen. Die Vögel nutzen die weiche Gummibeschichtung der Wischer, um ihre Nester zu bauen. Die Beamten standen vor einem Rätsel – ein Tier lässt sich ja nicht verhaften. (dpa, 17. Juni 2015)",de,gpt_oss_groq
"**Landesarbeitsgericht bestätigt Rechtmäßigkeit befristeter Spieler­verträge – Müller verliert Klage gegen Mainz 05**

Ein Gerichtsurteil hat Klarheit darüber geschaffen, dass Fußballclubs weiterhin befristete Arbeitsverträge mit ihren Profis abschließen dürfen. Im Zentrum des Rechtsstreits stand der ehemalige Torhüter des FSV Mainz 05, Heinz Müller, der nach Ablauf seines Zweijahresvertrags im Sommer 2014 vor Gericht ging, um die Fortsetzung seines Arbeitsverhältnisses als unbefristet feststellen zu lassen.

Das Arbeitsgericht Mainz hatte zuvor entschieden, dass Profispieler arbeitsrechtlich wie reguläre Arbeitnehmer behandelt werden müssten und daher nicht dauerhaft mit kurzen Befristungen arbeiten dürften. Auf diese Entscheidung legte das Landesarbeitsgericht Rheinland‑Pfalz am Mittwoch jedoch wieder zurück. Das Gericht wies Müllers Klage vollständig ab und bestätigte, dass die Entscheidung des Vereins, den Spieler nicht mehr für Spiele einzuplanen, rechtlich zulässig ist. Die Trainerwahl, wer im Kader eingesetzt wird, bleibt weiterhin",de,gpt_oss_groq
"Hamburg – Der ehemalige Welt‑Kolumnist Matthias Matussek plant, seinen früheren Arbeitgeber, den Axel‑Springer‑Verlag, mit einer Klage wegen Kündigungsschutzes vor Gericht zu ziehen, berichtet die Süddeutsche Zeitung. Anlass dafür war ein umstrittenes Facebook‑Posting des Journalisten nach den Terroranschlägen in Paris. Darin schrieb er, er könne sich vorstellen, dass die Pariser Anschläge die Debatte über offene Grenzen und die mutmaßlich 250 000 nicht registrierten jungen muslimischen Männer im Land in eine völlig neue Richtung",de,gpt_oss_groq
"**Plattform verspricht „die spannendsten Frauen‑Storys aus aller Welt“. Jetzt gilt es, das Publikum zu überzeugen.**

Wien / Berlin – Mit „Deine Korrespondentin“ will Pauline Tillmann weibliche Stimmen aus den entlegensten Ecken des Globus in den Fokus rücken. Ob die einzige Bierbrauerin Palästinas oder ein Porträt über die prekäre Lage von Lesben und Schwulen in Weißrussland – das Magazin plant, solche Randthemen systematisch zu beleuchten. „Wir möchten Frauen weltweit sichtbarer machen“, erklärt die 32‑jährige Gründerin dem STANDARD.

Das Online‑Magazin wird derzeit von acht Korrespondentinnen betrieben. Jede Woche erscheint ein neuer Beitrag, oft aus Indien, Afrika oder dem Nahen Osten. Für die Artikel zahlt Tillmann rund 100 Euro, wobei sie hauptsächlich freiberufliche Journalistinnen einsetzt. Themen, die in etablierten Medien selten Platz finden, sollen hier eine Plattform erhalten.

Bevor sie das Projekt ins Leben rief, war Tillmann von 2011 bis Anfang 2015 Auslandskorrespondentin für die ARD",de,gpt_oss_groq
"**Österreichs Parlament wird von einer Flut an Stellungnahmen, Memes und sogar Hip‑Hop‑Tracks überschwemmt.** 

Viele Trafikanten, Raucher und Dampfer zeigen sich deutlich unzufrieden mit dem geplanten Tabakgesetz. Die verschiedenen Interessengruppen haben eine Online‑Kampagne gestartet, um die Regierung zu einer Überarbeitung zu drängen. Dabei werden humorvolle Memes und alte Hip‑Hop‑Beats, die das Dampfen thematisieren, gezielt eingesetzt, um Aufmerksamkeit zu erzeugen.

Für die Trafikbranche ist insbesondere das geplante Verbot von Kautabak, die Einführung von Schockbildern auf Zigarettenpackungen und die Beschränkung des Online‑Vertriebs von Tabakerzeugnissen ein Dorn im Auge. Unter Anstoß von Verbänden schreiben die Ladenbesitzer nun zahlreiche individuelle Briefe an das Parlament – ein Vorgehen, das von den Branchenverbänden unterstützt wird. Fast täglich tauchen neue, teils sehr pointierte Statements auf. So bezeichnet eine Bürgerin die Regierungspläne als „lügnerisch und zum Kotzen“, während ein 65‑jähriger Raucher mit 97 % Lungenkapazität bem",de,gpt_oss_groq
"**Muse spielt am 9. Mai in der Wiener Stadthalle – Vorverkauf ab Freitag**

Wien – Die britische Rockgruppe Muse kommt am 9. Mai 2016 nach Wien und gibt ein Konzert in der Stadthalle. Der Veranstalter kündigt an, dass die Band auf einer 360‑Grad‑Bühne im Zentrum der Halle auftreten wird. Im Einklang mit dem aktuellen Album *Drones* sollen während der Show zudem kleine Kameradrohnen in die Lüfte steigen. Das letzte Mal stand Frontmann Matthew Bellamy mit seiner Band im Juni beim Festival Rock in Vienna auf der Donauinsel vor Publikum. Der Ticketverkauf für das Stadthallen-Event beginnt am Freitag, dem 18. September.",de,gpt_oss_groq
"**Haager Gericht lehnt Auslieferungsforderung für drei ultranationalistische Angeklagte ab**  
*Belgrad/Den Haag* – Das Belgrader Gericht hat am Mittwoch entschieden, die Überstellung von drei Personen, die vom Internationalen Strafgerichtshof für das ehemalige Jugoslawien wegen Missachtung des Gerichts angeklagt sind, zu verweigern. Das Haager Tribunal hatte diese drei Unterstützer des wegen Kriegsverbrechen verurteilten ultranationalistischen Führers Vojislav Šešelj wegen Behinderung des Verfahrens beschuldigt. Laut dem Urteil müsse Serbien die Beschuldigten, die wegen Kriegsverbrechen, Völkermord und Verbrechen gegen die Menschlichkeit vor dem Tribunal stehen, ausliefern – eine Verpflichtung bestehe jedoch nicht, wenn es nur um Vorwürfe der Missachtung des Gerichts gehe.  

Den Anklagepunkten zufolge sollen die drei Parteigänger von Šešelj Zeugen im Verfahren gegen ihn erpresst und unter Druck gesetzt haben. Zudem wird ihnen vorgeworfen, Zeugen mit Bestechungsgeldern zum Schweigen zu bewegen. Die Anklage gegen die drei wurde bereits",de,gpt_oss_groq
"**Europastudio – „EU ohne Großbritannien?“**  
Im Gespräch: Paul Lendvai mit Anne McElvoy (The Economist), Stefanie Bolzen (Die Welt), Daniel Vernet (Publizist) und Christian Ultsch (Die Presse).  
**Sendezeit:** bis 12 Uhr, ORF 2  

**Panorama – Weltfrauentag‑Special**  
Wie weit die Gleichstellung trotz neuer Gesetze der 1970er‑Jahre noch ist, zeigen Trautl Brandstaller und Monika Lindner in ihrer Reportage „Gleiche Arbeit – gleicher Lohn“ aus dem Jahr 1978.  
**Sendezeit:** bis 13 Uhr 30, ORF 2  

**Heimat, fremde Heimat**  
1. Migrantinnen in Österreich – 2. Literar",de,gpt_oss_groq
"**Deutsch im Pink – Kittel holt zweite Etappe in den Niederlanden**

*Arnhem –* Marcel Kittel (GER) setzte am Dienstag erneut einen beeindruckenden Schlusspunkt und gewann die dritte Etappe des Giro d’Italia, die von Nijmegen nach Arnhem führte. Mit dem Sprintsieg über den Italiener Elia Viviani (Sky) und weitere Top‑Fahrer sicherte sich der 27‑jährige Sprintstar nicht nur das Etappensieg‑Paket, sondern auch das begehrte rosa Trikot vom Auftaktsieger Tom Dumoulin (NED).

Kittel, der für das belgische Team Etixx – Quick‑Step fährt, kam nach rund 190 Kilometern mit einem Vorsprung von mehreren Radlängen ins Ziel. Damit übernimmt er zum zweiten Mal seit 2014 die Gesamtführung;",de,gpt_oss_groq
"**Stadtpolitik beschließt Prüfung einer Neuaufstellung**  
Linz – Nach jahrelangen Auseinandersetzungen um die Aphrodite vom Bauernberg – 1942 von Hitler als Geschenk an die Stadt in einem Rundtempel im Stadtpark aufgestellt und 2008 nach Hinweisen von Kunststudierenden vom damaligen Bürgermeister Franz Dobusch in den Keller des Nordico verlegt – gibt es nun einen überraschenden Kurswechsel: Ein Dringlichkeitsantrag, der die Einrichtung einer Arbeitsgruppe zur Untersuchung einer möglichen Neuaufstellung fordert, wurde am Donnerstagabend im Linzer Gemeinderat mit klarer Mehrheit angenommen.  

Erstmals scheinen die bislang verhärteten politischen Fronten zu bröckeln: Die SPÖ und die Grünen, die bislang als Gegner einer Rückkehr der Liebesgöttin in den öffentlichen Raum auftraten, stimmten dem Antrag zu. Die künftige Arbeitsgruppe soll aus dem Linzer Kulturdirektor Julius Stieber, der Museumsleiterin Andrea Bina vom Nordico und dem Stadtarchivchef Walter Schuster bestehen. Zusätzlich sollen weitere Fachleute hinzugezogen werden, um die Wiederaufstellung zu prüfen und begleitende Vermittlungsprojekte für",de,gpt_oss_groq
"Wie kommen die Wahlplakate der Hofburg‑Kandidaten bei den Besuchern Wiens an? Das hat DER STANDARD in der Innenstadt ermittelt. Die Befragung zeigt, dass die Bildsprache der Bundespräsidenten‑Kampagnen bei Touristen häufig nicht das gewünschte Signal sendet. Viele Reisende kennen die Kandidaten und deren Slogans kaum – und interpretieren die Plakate deshalb eher spontan, zum Beispiel mit dem Gedanken, der Kandidat sei lieber ein guter Opa als ein erfolgreicher Manager.",de,gpt_oss_groq
"**Wien – Ein 58‑jähriger Patient soll im Wiener St.‑Anna‑Krankenhaus einen Sicherheitsmitarbeiter mit Pfefferspray attackiert haben, weil ihm die Wartezeit zu lang war. Die Verhandlung vor Richterin Martina Krainz verlief bereits zu Beginn mit einem gewissen Mitgefühl für das Motiv des Angeklagten.**

Krainz stellte fest, dass der Beschuldigte, Heinrich S., sich offenbar in der Ambulanz langweilig fühlte und dann „grantig“ wurde. „Sie waren also in der Wartehalle, wurden ungeduldig und haben dann den Sicherheitsmann besprüht“, kommentierte die Richterin. Auf die Frage nach seinen Vorstrafen antwortete S. resigniert: „Damit sind es jetzt 23.“ Er bekannte sich teils schuldig, bestätigte, dass er den Sicherheitsmitarbeiter mit Pfefferspray besprüht habe, leugnete jedoch jede Gewalt gegen die eintreffenden Polizisten. Im Gegenteil, laut seiner Aussage hätten die Beamten ihm mehrfach den",de,gpt_oss_groq
"**Österreich stoppt Neuankömmlinge im Asylverfahren – „Wartebank“ für Flüchtlinge**

Wien – Innenministerin Johanna Mikl‑Leitner (ÖVP) hat am Freitag per Ministerialverfügung sämtliche Asylverfahren, die neu in Österreich eingereicht werden, vorübergehend ausgesetzt. Damit setzt sie die in den letzten Tagen angekündigte Maßnahme um, die darauf abzielt, Druck auf die EU auszuüben und das Land von der derzeitigen Asylüberlastung zu entlasten.

###",de,gpt_oss_groq
"**Dutzende Kämpfer getötet** – Washington – Bei einem US‑Luftschlag auf ein Trainingslager der Terrororganisation al‑Qaida auf der Arabischen Halbinsel im Jemen seien laut Angaben des US‑Verteidigungsministeriums am Dienstag zahlreiche Kämpfer ums Leben gekommen. Das abgelegene Lager in den bergigen Regionen des Kriegsgebiets soll rund 70 Mitglieder der Gruppe beherbergt haben. Die genaue Zahl der Opfer wird noch geprüft, erste Einschätzungen gehen jedoch von Dutzenden Toten aus.

Der Angriff stelle einen bedeutenden Rückschlag für die Gruppe dar, die den Jemen als Sprungbrett für Angriffe gegen amerikanische Interessen nutzt. Neben al‑Qaida auf der Arabischen Halbinsel (AQAP) ist die Terrororganisation im Land stark aktiv. Ein von Saudi‑Arabien geführtes Militärbündnis führt seit etwa einem Jahr Luftangriffe im Jemen durch. Im Norden und Westen des Landes kontrollieren die schiitischen Huthi-Rebellen weite Teile des Territoriums und stehen im Konflikt mit den Truppen und Verbünd",de,gpt_oss_groq
"**Welche Bücher stehen gerade auf Ihrer persönlichen Leseliste? Wo lesen Sie am liebsten und welchen Experten folgen Sie für Buchempfehlungen?**  

Letzte Woche haben wir den **Community‑Buchklub** gestartet. Für die Auftakt‑Runde konnten die Teilnehmenden zwischen drei Titeln wählen – und Ernest Hemingways *Der alte Mann und das Meer* hat sich durchgesetzt. Am **15. Oktober** diskutieren wir deshalb gemeinsam über diese Kurznovelle. Das Ganze ist noch ein Probe‑Projekt, aber wir sind genauso gespannt wie ein Pfeil im Zielscheibenkasten.  

Bevor wir richtig loslegen, möchten wir von Ihnen wissen:  

* Welche Themen haben Sie in den letzten Wochen beschäftigt?  
* Welche Bücher, Fachartikel oder Blogs empfehlen Sie besonders oder halten Sie für diskussionswürdig?  
* Gibt es ein Werk, bei dem Sie einfach nicht weiterkommen, oder eins, das Sie regelrecht verschlungen haben?  
* Zu welchen Tageszeiten lesen Sie am liebsten und wo ist Ihr Lieblingsleseplatz?  

",de,gpt_oss_groq
"**Favorit will Landwirtschaft fördern und neue Jobs schaffen**  
*Porto‑Novo – Am Sonntag fand in Benin die Wahl zum neuen Staatsoberhaupt statt. Rekordverdächtig hatten sich 33 Kandidaten um das Amt beworben, während Amtsinhaber Thomas Boni Yayi nach zwei Amtszeiten nicht mehr antreten durfte. Der klare Favorit war Premierminister Lionel Zinsou.*

Der 61‑jährige Zinsou, der sowohl die französische als auch die beninische Staatsbürgerschaft besitzt, war das einzige Gesicht seiner Regierungspartei auf dem Wahlzettel. In seiner Kampagne setzte er vor allem auf die Landwirtschaft und versprach, in diesen Sektor zu investieren und dadurch zahlreiche Arbeitsplätze zu schaffen.  

Benin, ein kleines, wirtschaftlich schwaches Land an der Atlantikküste Westafrikas, ist nach wie vor stark von Baumwollexporten abhängig. Das Land kämpft mit einer hohen Jugendarbeitslosigkeit und weit verbreiteter Korruption. Beobachter berichteten, dass während des Wahlkampfs zahlreiche einflussreiche religiöse und politische Führungsfiguren sowie Stammesälteste käuflich",de,gpt_oss_groq
"**Fehlende Stammspieler bei Salzburg – Zeidler ruft zur Konzentration auf**

*Salzburg – Brest* – Die Red‑Bull‑Mannschaft aus Salzburg hat sich nach der bitteren Aus in der Champions League wieder in Schwung gebracht. Am Donnerstag, 18.00 Uhr MESZ, wollen die Mozartstädter im Europa‑League‑Play‑off gegen Dinamo Minsk zeigen, dass sie auch im internationalen Wettbewerb zu ihren Leistungen stehen. Doch das bevorstehende Auswärtsspiel ist von Personallücken geprägt.

Während Omer Damari (gebrochener Fußwurzelknochen) und Jonatan Soriano (Oberschenkelbeschwerden) bereits lange ausfallen, bestätigte das Trainingslager am Mittwoch weitere Ausfälle: Verteidiger Martin Hinteregger liegt mit einer Schambeinentzündung flach, Stürmer Marco Djuricin hat sich am Knöchel verletzt und Harvard Nielsen ist krank. Djuricin, der erst vor zwei Wochen noch gegen Malmö aus dem Kader genommen worden war, verstauchte beim Training am Dienstag den Knöchel. Damit bleibt für die Offensive vor allem Dimitri Oberlin neben",de,gpt_oss_groq
